DayOfWeek,Month,Year,store_id,product_id,customer_id,status,campaign_id,payment_method,sale_amount_sum,sale_amount_mean,discount_percentage_mean,discount_percentage_max,discount_percentage_min,points_mean,transaction_ids
Saturday,3.0,2023.0,401,2044,1105,Silver,1,Mobile Payment,373.64,373.64,23.96,23.96,23.96,2328.0,[1752]
Saturday,3.0,2023.0,401,2045,1105,Silver,2,Cash,499.42,499.42,10.18,10.18,10.18,2328.0,[1105]
Saturday,3.0,2023.0,402,2017,1105,Silver,0,Cash,1391.1,1391.1,26.48,26.48,26.48,2328.0,[489]
Saturday,3.0,2023.0,402,2021,1105,Silver,0,Gift Card,835.41,835.41,11.48,11.48,11.48,2328.0,[1153]
Saturday,3.0,2023.0,402,2028,1105,Silver,1,Gift Card,1148.29,1148.29,26.18,26.18,26.18,2328.0,[1325]
Saturday,3.0,2023.0,402,2030,1105,Silver,0,Cash,339.94,339.94,1.6,1.6,1.6,2328.0,[1560]
Saturday,3.0,2023.0,402,2082,1105,Silver,1,Credit Card,239.94,239.94,9.22,9.22,9.22,2328.0,[1002]
Saturday,3.0,2023.0,403,2038,1105,Silver,0,Mobile Payment,1853.02,1853.02,19.51,19.51,19.51,2328.0,[457]
Saturday,3.0,2023.0,403,2052,1105,Silver,3,Cash,731.26,731.26,5.11,5.11,5.11,2328.0,[1315]
Saturday,3.0,2023.0,404,2011,1105,Silver,1,Cash,0.0,0.0,21.2,21.2,21.2,2328.0,[1390]
Saturday,3.0,2023.0,404,2041,1105,Silver,0,Mobile Payment,0.0,0.0,6.02,6.02,6.02,2328.0,[1339]
Saturday,3.0,2023.0,404,2045,1105,Silver,0,Credit Card,624.28,624.28,17.88,17.88,17.88,2328.0,[182]
Saturday,3.0,2023.0,404,2063,1105,Silver,2,Gift Card,2209.84,2209.84,27.2,27.2,27.2,2328.0,[761]
Saturday,3.0,2023.0,404,2066,1105,Silver,1,Gift Card,928.91,928.91,19.88,19.88,19.88,2328.0,[1589]
Saturday,3.0,2023.0,404,2070,1105,Silver,1,Gift Card,0.0,0.0,12.24,12.24,12.24,2328.0,[1074]
Saturday,3.0,2023.0,404,2071,1105,Silver,3,Credit Card,615.16,615.16,6.7,6.7,6.7,2328.0,[1175]
Saturday,3.0,2023.0,404,2078,1105,Silver,1,Credit Card,383.43,383.43,23.73,23.73,23.73,2328.0,[640]
Saturday,3.0,2023.0,404,2097,1105,Silver,2,Cash,673.68,673.68,7.98,7.98,7.98,2328.0,[1245]
Saturday,3.0,2024.0,401,2042,1158,Bronze,2,Credit Card,402.26,402.26,26.29,26.29,26.29,790.0,[1607]
Saturday,3.0,2024.0,401,2047,1158,Bronze,1,Credit Card,904.45,904.45,2.7,2.7,2.7,790.0,[1617]
Saturday,3.0,2024.0,402,2008,1158,Bronze,2,Gift Card,159.82,159.82,7.43,7.43,7.43,790.0,[108]
Saturday,3.0,2024.0,402,2057,1158,Bronze,2,Gift Card,699.17,699.17,28.61,28.61,28.61,790.0,[1835]
Saturday,3.0,2024.0,402,2087,1158,Bronze,3,Cash,477.96,477.96,13.9,13.9,13.9,790.0,[116]
Saturday,3.0,2024.0,403,2018,1158,Bronze,0,Credit Card,2169.04,2169.04,19.82,19.82,19.82,790.0,[1284]
Saturday,3.0,2024.0,403,2020,1158,Bronze,1,Cash,676.49,676.49,17.62,17.62,17.62,790.0,[1632]
Saturday,3.0,2024.0,403,2078,1158,Bronze,3,Gift Card,568.04,568.04,6.71,6.71,6.71,790.0,[1905]
Saturday,3.0,2024.0,404,2081,1158,Bronze,3,Credit Card,2984.88,2984.88,12.8,12.8,12.8,790.0,[492]
Saturday,4.0,2021.0,401,2058,1112,Gold,0,Gift Card,0.0,0.0,22.87,22.87,22.87,4093.0,[1941]
Saturday,4.0,2021.0,402,2005,1112,Gold,1,Credit Card,0.0,0.0,23.23,23.23,23.23,4093.0,[1281]
Saturday,4.0,2021.0,402,2021,1112,Gold,0,Mobile Payment,835.41,835.41,5.95,5.95,5.95,4093.0,[1041]
Saturday,4.0,2021.0,402,2029,1112,Gold,0,Mobile Payment,13.51,13.51,10.01,10.01,10.01,4093.0,[453]
Saturday,4.0,2021.0,402,2044,1112,Gold,1,Mobile Payment,560.47,560.47,10.93,10.93,10.93,4093.0,[639]
Saturday,4.0,2021.0,403,2004,1112,Gold,1,Cash,1669.05,1669.05,3.31,3.31,3.31,4093.0,[131]
Saturday,4.0,2021.0,404,2012,1112,Gold,0,Mobile Payment,1869.57,1869.57,6.2,6.2,6.2,4093.0,[102]
Saturday,4.0,2021.0,404,2053,1112,Gold,3,Cash,0.0,0.0,4.24,4.24,4.24,4093.0,[344]
Saturday,4.0,2021.0,404,2089,1112,Gold,0,Credit Card,2067.6,2067.6,9.33,9.33,9.33,4093.0,[83]
Saturday,4.0,2022.0,401,2006,1142,Gold,2,Cash,0.0,0.0,3.82,3.82,3.82,6954.0,[1934]
Saturday,4.0,2022.0,401,2049,1142,Gold,1,Mobile Payment,0.0,0.0,18.74,18.74,18.74,6954.0,[1332]
Saturday,4.0,2022.0,401,2063,1142,Gold,2,Mobile Payment,1325.9,1325.9,0.47,0.47,0.47,6954.0,[459]
Saturday,4.0,2022.0,401,2078,1142,Gold,0,Gift Card,568.04,568.04,13.8,13.8,13.8,6954.0,[912]
Saturday,4.0,2022.0,401,2083,1142,Gold,2,Cash,1229.06,1229.06,7.15,7.15,7.15,6954.0,[1426]
Saturday,4.0,2022.0,402,2001,1142,Gold,0,Credit Card,1237.05,1237.05,8.85,8.85,8.85,6954.0,[27]
Saturday,4.0,2022.0,402,2067,1142,Gold,3,Gift Card,1163.8,1163.8,7.39,7.39,7.39,6954.0,[465]
Saturday,4.0,2022.0,402,2095,1142,Gold,0,Credit Card,2453.95,2453.95,14.29,14.29,14.29,6954.0,[710]
Saturday,4.0,2022.0,403,2007,1142,Gold,0,Credit Card,583.39,583.39,9.12,9.12,9.12,6954.0,[181]
Saturday,4.0,2022.0,403,2082,1142,Gold,3,Gift Card,799.8,799.8,4.34,4.34,4.34,6954.0,[1210]
Saturday,4.0,2022.0,404,2012,1142,Gold,1,Cash,1682.61,1682.61,0.05,0.05,0.05,6954.0,[1434]
Saturday,4.0,2022.0,404,2071,1142,Gold,0,Credit Card,615.16,615.16,11.64,11.64,11.64,6954.0,[526]
Saturday,4.0,2022.0,404,2084,1142,Gold,0,Gift Card,0.0,0.0,3.43,3.43,3.43,6954.0,[1854]
Saturday,4.0,2022.0,404,2095,1142,Gold,0,Mobile Payment,1963.16,1963.16,9.98,9.98,9.98,6954.0,[1239]
Saturday,4.0,2022.0,404,2095,1142,Gold,2,Cash,1177.9,1177.9,1.66,1.66,1.66,6954.0,[1233]
Saturday,4.0,2023.0,402,2026,1067,Silver,1,Credit Card,380.81,380.81,29.65,29.65,29.65,1257.0,[1112]
Saturday,4.0,2023.0,402,2079,1067,Silver,0,Cash,1901.08,1901.08,29.73,29.73,29.73,1257.0,[1159]
Saturday,4.0,2023.0,402,2083,1067,Silver,0,Mobile Payment,0.0,0.0,16.1,16.1,16.1,1257.0,[376]
Saturday,4.0,2023.0,404,2010,1067,Silver,3,Credit Card,0.0,0.0,18.19,18.19,18.19,1257.0,[1271]
Saturday,4.0,2023.0,404,2018,1067,Silver,0,Cash,2169.04,2169.04,24.2,24.2,24.2,1257.0,[1489]
Saturday,4.0,2023.0,404,2038,1067,Silver,0,Cash,926.51,926.51,4.52,4.52,4.52,1257.0,[1667]
Saturday,5.0,2021.0,401,2010,1077,Gold,2,Cash,186.82,186.82,7.94,7.94,7.94,6075.0,[1965]
Saturday,5.0,2021.0,401,2015,1077,Gold,1,Cash,1822.42,1822.42,25.79,25.79,25.79,6075.0,[273]
Saturday,5.0,2021.0,401,2021,1125,Gold,0,Mobile Payment,1670.82,1670.82,29.89,29.89,29.89,6362.0,[592]
Saturday,5.0,2021.0,401,2053,1077,Gold,2,Mobile Payment,976.24,976.24,5.89,5.89,5.89,6075.0,[880]
Saturday,5.0,2021.0,401,2079,1077,Gold,0,Gift Card,1901.08,1901.08,15.41,15.41,15.41,6075.0,[1734]
Saturday,5.0,2021.0,401,2085,1077,Gold,0,Gift Card,0.0,0.0,14.93,14.93,14.93,6075.0,[1700]
Saturday,5.0,2021.0,401,2097,1125,Gold,1,Gift Card,3031.56,3031.56,24.92,24.92,24.92,6362.0,[859]
Saturday,5.0,2021.0,402,2007,1125,Gold,2,Mobile Payment,933.42,933.42,24.34,24.34,24.34,6362.0,[692]
Saturday,5.0,2021.0,402,2011,1077,Gold,1,Gift Card,368.77,368.77,24.48,24.48,24.48,6075.0,[1906]
Saturday,5.0,2021.0,402,2011,1077,Gold,2,Credit Card,655.58,655.58,29.47,29.47,29.47,6075.0,[1807]
Saturday,5.0,2021.0,402,2036,1125,Gold,1,Credit Card,588.55,588.55,28.72,28.72,28.72,6362.0,[587]
Saturday,5.0,2021.0,402,2050,1125,Gold,0,Credit Card,373.56,373.56,28.08,28.08,28.08,6362.0,[1300]
Saturday,5.0,2021.0,402,2055,1125,Gold,2,Mobile Payment,86.3,86.3,2.03,2.03,2.03,6362.0,[1742]
Saturday,5.0,2021.0,402,2060,1077,Gold,3,Cash,1633.52,1633.52,16.45,16.45,16.45,6075.0,[1487]
Saturday,5.0,2021.0,402,2072,1077,Gold,2,Cash,1008.72,1008.72,16.65,16.65,16.65,6075.0,[1628]
Saturday,5.0,2021.0,403,2029,1125,Gold,3,Credit Card,40.53,40.53,0.31,0.31,0.31,6362.0,[517]
Saturday,5.0,2021.0,403,2073,1125,Gold,0,Cash,1997.72,1997.72,26.83,26.83,26.83,6362.0,[967]
Saturday,5.0,2021.0,404,2057,1125,Gold,3,Cash,1310.94,1310.94,5.95,5.95,5.95,6362.0,[1881]
Saturday,5.0,2021.0,404,2076,1125,Gold,1,Cash,725.46,725.46,29.86,29.86,29.86,6362.0,[820]
Saturday,5.0,2021.0,404,2091,1125,Gold,0,Credit Card,1811.58,1811.58,12.41,12.41,12.41,6362.0,[169]
Saturday,5.0,2021.0,404,2098,1077,Gold,1,Gift Card,817.07,817.07,12.47,12.47,12.47,6075.0,[1911]
Saturday,6.0,2020.0,401,2052,1192,Platinum,2,Credit Card,0.0,0.0,20.27,20.27,20.27,10982.0,[608]
Saturday,6.0,2020.0,401,2076,1192,Platinum,1,Mobile Payment,1450.93,1450.93,16.74,16.74,16.74,10982.0,[1267]
Saturday,6.0,2020.0,401,2090,1192,Platinum,0,Credit Card,286.56,286.56,8.31,8.31,8.31,10982.0,[575]
Saturday,6.0,2020.0,402,2034,1192,Platinum,0,Gift Card,0.0,0.0,1.69,1.69,1.69,10982.0,[1606]
Saturday,6.0,2020.0,402,2082,1192,Platinum,2,Gift Card,213.28,213.28,26.05,26.05,26.05,10982.0,[291]
Saturday,6.0,2020.0,403,2034,1192,Platinum,2,Credit Card,326.81,326.81,0.18,0.18,0.18,10982.0,[418]
Saturday,6.0,2020.0,404,2042,1192,Platinum,0,Credit Card,1005.66,1005.66,13.91,13.91,13.91,10982.0,[556]
Saturday,6.0,2020.0,404,2052,1192,Platinum,1,Gift Card,0.0,0.0,5.79,5.79,5.79,10982.0,[1482]
Saturday,6.0,2020.0,404,2079,1192,Platinum,0,Mobile Payment,950.54,950.54,16.93,16.93,16.93,10982.0,[973]
Saturday,6.0,2020.0,404,2096,1192,Platinum,1,Gift Card,1814.89,1814.89,26.28,26.28,26.28,10982.0,[1952]
Saturday,6.0,2021.0,401,2019,1133,Gold,2,Cash,747.14,747.14,20.9,20.9,20.9,4655.0,[1992]
Saturday,6.0,2021.0,401,2084,1133,Gold,0,Credit Card,0.0,0.0,4.07,4.07,4.07,4655.0,[1225]
Saturday,6.0,2021.0,402,2043,1133,Gold,2,Gift Card,1397.52,1397.52,15.4,15.4,15.4,4655.0,[1497]
Saturday,6.0,2021.0,402,2094,1133,Gold,0,Gift Card,1973.4,1973.4,27.24,27.24,27.24,4655.0,[1977]
Saturday,6.0,2021.0,403,2025,1133,Gold,3,Mobile Payment,838.86,838.86,20.23,20.23,20.23,4655.0,[1775]
Saturday,6.0,2021.0,404,2000,1133,Gold,1,Credit Card,872.38,872.38,2.92,2.92,2.92,4655.0,[1069]
Saturday,7.0,2021.0,401,2053,1006,Gold,3,Gift Card,610.15,610.15,9.01,9.01,9.01,6738.0,[264]
Saturday,7.0,2021.0,402,2051,1006,Gold,3,Gift Card,351.96,351.96,24.81,24.81,24.81,6738.0,[1645]
Saturday,7.0,2021.0,402,2094,1006,Gold,3,Credit Card,1480.05,1480.05,11.85,11.85,11.85,6738.0,[313]
Saturday,7.0,2021.0,403,2011,1006,Gold,0,Gift Card,1229.22,1229.22,21.36,21.36,21.36,6738.0,[527]
Saturday,7.0,2022.0,401,2019,1151,Gold,3,Cash,933.93,933.93,6.33,6.33,6.33,6328.0,[1593]
Saturday,7.0,2022.0,402,2074,1151,Gold,1,Cash,1187.1,1187.1,22.67,22.67,22.67,6328.0,[337]
Saturday,7.0,2022.0,402,2094,1151,Gold,3,Gift Card,493.35,493.35,28.66,28.66,28.66,6328.0,[1478]
Saturday,7.0,2022.0,403,2003,1151,Gold,1,Cash,693.32,693.32,26.89,26.89,26.89,6328.0,[736]
Saturday,7.0,2022.0,404,2020,1151,Gold,0,Mobile Payment,1127.49,1127.49,11.09,11.09,11.09,6328.0,[1047]
Saturday,7.0,2022.0,404,2054,1151,Gold,0,Mobile Payment,0.0,0.0,21.65,21.65,21.65,6328.0,[573]
Saturday,7.0,2022.0,404,2060,1151,Gold,2,Gift Card,653.41,653.41,27.05,27.05,27.05,6328.0,[1590]
Saturday,7.0,2022.0,404,2085,1151,Gold,3,Gift Card,726.45,726.45,15.26,15.26,15.26,6328.0,[1627]
Saturday,8.0,2020.0,401,2038,1002,Platinum,2,Credit Card,1482.42,1482.42,23.94,23.94,23.94,8843.0,[407]
Saturday,8.0,2020.0,402,2017,1002,Platinum,2,Mobile Payment,0.0,0.0,8.22,8.22,8.22,8843.0,[896]
Saturday,8.0,2020.0,402,2033,1002,Platinum,1,Cash,3010.5,3010.5,11.01,11.01,11.01,8843.0,[757]
Saturday,8.0,2020.0,402,2060,1002,Platinum,2,Gift Card,326.7,326.7,6.58,6.58,6.58,8843.0,[1837]
Saturday,8.0,2020.0,402,2062,1002,Platinum,1,Gift Card,1114.85,1114.85,10.65,10.65,10.65,8843.0,[589]
Saturday,8.0,2020.0,403,2001,1002,Platinum,0,Credit Card,824.7,824.7,13.08,13.08,13.08,8843.0,[632]
Saturday,8.0,2020.0,403,2012,1002,Platinum,1,Mobile Payment,560.87,560.87,25.24,25.24,25.24,8843.0,[557]
Saturday,8.0,2020.0,403,2025,1002,Platinum,1,Gift Card,503.32,503.32,16.14,16.14,16.14,8843.0,[1087]
Saturday,9.0,2023.0,401,2004,1115,Silver,2,Cash,2225.4,2225.4,18.49,18.49,18.49,3127.0,[227]
Saturday,9.0,2023.0,401,2009,1115,Silver,2,Cash,53.05,53.05,0.84,0.84,0.84,3127.0,[764]
Saturday,9.0,2023.0,401,2060,1115,Silver,2,Cash,980.11,980.11,10.78,10.78,10.78,3127.0,[1286]
Saturday,9.0,2023.0,402,2065,1115,Silver,3,Mobile Payment,1881.36,1881.36,23.41,23.41,23.41,3127.0,[262]
Saturday,9.0,2023.0,403,2013,1115,Silver,0,Mobile Payment,2806.08,2806.08,15.09,15.09,15.09,3127.0,[232]
Saturday,9.0,2023.0,403,2095,1115,Silver,2,Credit Card,0.0,0.0,5.95,5.95,5.95,3127.0,[1140]
Saturday,9.0,2023.0,404,2029,1115,Silver,2,Mobile Payment,0.0,0.0,9.01,9.01,9.01,3127.0,[175]
Saturday,9.0,2023.0,404,2057,1115,Silver,0,Gift Card,1747.92,1747.92,17.16,17.16,17.16,3127.0,[1248]
Saturday,10.0,2020.0,401,2040,1180,Platinum,2,Credit Card,110.53,110.53,3.69,3.69,3.69,9244.0,[1389]
Saturday,10.0,2020.0,401,2058,1180,Platinum,3,Mobile Payment,666.75,666.75,14.24,14.24,14.24,9244.0,[1601]
Saturday,10.0,2020.0,402,2017,1180,Platinum,2,Cash,741.92,741.92,13.89,13.89,13.89,9244.0,[383]
Saturday,10.0,2020.0,402,2027,1180,Platinum,2,Cash,0.0,0.0,19.02,19.02,19.02,9244.0,[574]
Saturday,10.0,2020.0,403,2025,1180,Platinum,2,Cash,894.78,894.78,17.16,17.16,17.16,9244.0,[817]
Saturday,10.0,2020.0,403,2037,1180,Platinum,2,Gift Card,288.11,288.11,25.39,25.39,25.39,9244.0,[606]
Saturday,10.0,2020.0,403,2066,1180,Platinum,2,Credit Card,1238.54,1238.54,3.74,3.74,3.74,9244.0,[1035]
Saturday,10.0,2020.0,404,2036,1180,Platinum,0,Gift Card,217.98,217.98,15.32,15.32,15.32,9244.0,[60]
Saturday,10.0,2020.0,404,2084,1180,Platinum,0,Cash,281.85,281.85,23.44,23.44,23.44,9244.0,[745]
Saturday,10.0,2022.0,401,2025,1049,Gold,1,Gift Card,503.32,503.32,19.7,19.7,19.7,7070.0,[815]
Saturday,10.0,2022.0,401,2064,1049,Gold,3,Credit Card,882.12,882.12,5.85,5.85,5.85,7070.0,[851]
Saturday,10.0,2022.0,402,2067,1049,Gold,1,Gift Card,261.86,261.86,9.12,9.12,9.12,7070.0,[1238]
Saturday,10.0,2022.0,403,2031,1049,Gold,2,Mobile Payment,1356.72,1356.72,4.81,4.81,4.81,7070.0,[387]
Saturday,10.0,2022.0,403,2042,1049,Gold,3,Credit Card,670.44,670.44,27.64,27.64,27.64,7070.0,[1380]
Saturday,10.0,2022.0,404,2047,1049,Gold,3,Mobile Payment,1674.9,1674.9,9.69,9.69,9.69,7070.0,[256]
Saturday,11.0,2020.0,401,2031,1101,Platinum,0,Credit Card,1130.6,1130.6,29.44,29.44,29.44,10275.0,[1203]
Saturday,11.0,2020.0,401,2056,1101,Platinum,0,Cash,524.72,524.72,13.2,13.2,13.2,10275.0,[1721]
Saturday,11.0,2020.0,401,2084,1101,Platinum,3,Gift Card,1127.4,1127.4,14.0,14.0,14.0,10275.0,[995]
Saturday,11.0,2020.0,402,2042,1101,Platinum,0,Gift Card,335.22,335.22,28.44,28.44,28.44,10275.0,[804]
Saturday,11.0,2020.0,402,2083,1101,Platinum,1,Credit Card,2074.03,2074.03,9.3,9.3,9.3,10275.0,[1274]
Saturday,11.0,2020.0,403,2039,1101,Platinum,1,Cash,2636.39,2636.39,20.22,20.22,20.22,10275.0,[215]
Saturday,11.0,2020.0,403,2085,1101,Platinum,1,Cash,217.94,217.94,23.78,23.78,23.78,10275.0,[1844]
Saturday,11.0,2020.0,404,2018,1101,Platinum,2,Mobile Payment,867.62,867.62,23.74,23.74,23.74,10275.0,[1652]
Saturday,11.0,2022.0,402,2006,1102,Gold,2,Gift Card,792.0,792.0,29.4,29.4,29.4,4085.0,[361]
Saturday,11.0,2022.0,402,2045,1137,Gold,3,Credit Card,0.0,0.0,2.29,2.29,2.29,4488.0,[703]
Saturday,11.0,2022.0,403,2023,1137,Gold,2,Credit Card,1503.26,1503.26,17.82,17.82,17.82,4488.0,[576]
Saturday,11.0,2022.0,403,2025,1102,Gold,2,Credit Card,0.0,0.0,13.7,13.7,13.7,4085.0,[1816]
Saturday,11.0,2022.0,403,2078,1102,Gold,0,Credit Card,142.01,142.01,21.74,21.74,21.74,4085.0,[1085]
Saturday,11.0,2022.0,403,2087,1102,Gold,2,Gift Card,0.0,0.0,18.14,18.14,18.14,4085.0,[1960]
Saturday,11.0,2022.0,404,2015,1137,Gold,2,Credit Card,539.98,539.98,20.86,20.86,20.86,4488.0,[139]
Saturday,11.0,2022.0,404,2035,1102,Gold,1,Gift Card,1619.98,1619.98,29.31,29.31,29.31,4085.0,[1131]
Saturday,11.0,2022.0,404,2044,1137,Gold,2,Cash,830.32,830.32,14.75,14.75,14.75,4488.0,[800]
Saturday,11.0,2022.0,404,2051,1102,Gold,2,Credit Card,93.86,93.86,20.79,20.79,20.79,4085.0,[899]
Saturday,11.0,2022.0,404,2095,1102,Gold,3,Mobile Payment,1472.37,1472.37,28.7,28.7,28.7,4085.0,[294]
Saturday,11.0,2023.0,401,2048,1094,Silver,3,Gift Card,1072.89,1072.89,4.31,4.31,4.31,3229.0,[1363]
Saturday,11.0,2023.0,402,2023,1094,Silver,0,Cash,1879.08,1879.08,18.03,18.03,18.03,3229.0,[1636]
Saturday,11.0,2023.0,402,2038,1094,Silver,3,Mobile Payment,926.51,926.51,9.99,9.99,9.99,3229.0,[636]
Saturday,11.0,2023.0,403,2022,1094,Silver,1,Mobile Payment,0.0,0.0,7.29,7.29,7.29,3229.0,[1479]
Saturday,11.0,2023.0,403,2025,1094,Silver,2,Gift Card,223.7,223.7,17.49,17.49,17.49,3229.0,[684]
Saturday,11.0,2023.0,403,2039,1094,Silver,0,Credit Card,1952.88,1952.88,13.94,13.94,13.94,3229.0,[195]
Saturday,11.0,2023.0,403,2048,1094,Silver,1,Credit Card,321.87,321.87,3.32,3.32,3.32,3229.0,[781]
Saturday,11.0,2023.0,403,2066,1094,Silver,0,Credit Card,1032.12,1032.12,10.84,10.84,10.84,3229.0,[296]
Saturday,11.0,2023.0,404,2005,1094,Silver,1,Mobile Payment,771.8,771.8,6.21,6.21,6.21,3229.0,[1063]
Saturday,11.0,2023.0,404,2071,1094,Silver,2,Gift Card,984.26,984.26,13.55,13.55,13.55,3229.0,[1075]
Saturday,11.0,2023.0,404,2075,1094,Silver,1,Credit Card,702.58,702.58,23.73,23.73,23.73,3229.0,[686]
Saturday,12.0,2021.0,401,2098,1174,Gold,3,Gift Card,2723.58,2723.58,21.32,21.32,21.32,4369.0,[546]
Saturday,12.0,2021.0,402,2003,1174,Gold,2,Credit Card,308.14,308.14,3.27,3.27,3.27,4369.0,[819]
Saturday,12.0,2021.0,403,2040,1174,Gold,0,Credit Card,34.54,34.54,6.08,6.08,6.08,4369.0,[319]
Saturday,12.0,2021.0,404,2026,1174,Gold,0,Mobile Payment,423.12,423.12,20.58,20.58,20.58,4369.0,[432]
Saturday,12.0,2021.0,404,2038,1174,Gold,0,Gift Card,1853.02,1853.02,13.75,13.75,13.75,4369.0,[1526]
Saturday,12.0,2021.0,404,2041,1174,Gold,0,Credit Card,804.21,804.21,12.21,12.21,12.21,4369.0,[976]
Saturday,12.0,2021.0,404,2090,1174,Gold,3,Mobile Payment,286.56,286.56,9.73,9.73,9.73,4369.0,[1488]
Saturday,12.0,2022.0,401,2023,1054,Gold,2,Cash,751.63,751.63,9.85,9.85,9.85,7481.0,[1900]
Saturday,12.0,2022.0,401,2024,1054,Gold,3,Gift Card,372.81,372.81,23.3,23.3,23.3,7481.0,[472]
Saturday,12.0,2022.0,401,2097,1054,Gold,1,Gift Card,2273.67,2273.67,6.11,6.11,6.11,7481.0,[1550]
Saturday,12.0,2022.0,403,2011,1054,Gold,2,Mobile Payment,327.79,327.79,18.21,18.21,18.21,7481.0,[1967]
Saturday,12.0,2022.0,403,2025,1054,Gold,2,Mobile Payment,671.09,671.09,10.05,10.05,10.05,7481.0,[395]
Saturday,12.0,2022.0,403,2063,1054,Gold,2,Mobile Payment,441.97,441.97,9.65,9.65,9.65,7481.0,[619]
Saturday,12.0,2022.0,404,2035,1054,Gold,3,Cash,899.99,899.99,29.53,29.53,29.53,7481.0,[1796]
Saturday,12.0,2022.0,404,2064,1054,Gold,2,Credit Card,235.23,235.23,2.97,2.97,2.97,7481.0,[1708]
Saturday,12.0,2022.0,404,2065,1054,Gold,2,Credit Card,376.27,376.27,6.84,6.84,6.84,7481.0,[1079]
Saturday,12.0,2022.0,404,2084,1054,Gold,2,Mobile Payment,901.92,901.92,23.6,23.6,23.6,7481.0,[1773]
Sunday,1.0,2023.0,401,2025,1075,Silver,1,Gift Card,0.0,0.0,5.0,5.0,5.0,1768.0,[288]
Sunday,1.0,2023.0,401,2053,1075,Silver,0,Credit Card,1830.45,1830.45,17.0,17.0,17.0,1768.0,[561]
Sunday,1.0,2023.0,402,2053,1075,Silver,3,Cash,2440.6,2440.6,11.56,11.56,11.56,1768.0,[1622]
Sunday,1.0,2023.0,402,2077,1075,Silver,1,Mobile Payment,2528.24,2528.24,12.39,12.39,12.39,1768.0,[1587]
Sunday,1.0,2023.0,403,2007,1075,Silver,0,Credit Card,1166.78,1166.78,23.17,23.17,23.17,1768.0,[1445]
Sunday,1.0,2023.0,403,2033,1075,Silver,3,Mobile Payment,836.25,836.25,3.23,3.23,3.23,1768.0,[1218]
Sunday,1.0,2023.0,404,2033,1075,Silver,0,Credit Card,2508.75,2508.75,29.72,29.72,29.72,1768.0,[892]
Sunday,2.0,2023.0,403,2050,1015,Silver,1,Cash,504.31,504.31,29.22,29.22,29.22,3752.0,[153]
Sunday,2.0,2023.0,403,2050,1015,Silver,3,Credit Card,560.34,560.34,21.14,21.14,21.14,3752.0,[655]
Sunday,2.0,2023.0,403,2080,1015,Silver,3,Gift Card,2496.78,2496.78,22.71,22.71,22.71,3752.0,[1303]
Sunday,2.0,2023.0,404,2080,1015,Silver,1,Credit Card,749.03,749.03,20.11,20.11,20.11,3752.0,[1472]
Sunday,3.0,2024.0,401,2019,1048,Bronze,1,Credit Card,840.54,840.54,13.71,13.71,13.71,376.0,[1855]
Sunday,3.0,2024.0,402,2008,1048,Bronze,1,Mobile Payment,0.0,0.0,29.27,29.27,29.27,376.0,[1180]
Sunday,3.0,2024.0,402,2056,1048,Bronze,3,Cash,524.72,524.72,9.74,9.74,9.74,376.0,[810]
Sunday,3.0,2024.0,402,2097,1048,Bronze,3,Gift Card,0.0,0.0,2.63,2.63,2.63,376.0,[470]
Sunday,3.0,2024.0,404,2067,1048,Bronze,1,Mobile Payment,785.56,785.56,24.45,24.45,24.45,376.0,[1222]
Sunday,4.0,2024.0,401,2011,1117,Bronze,3,Credit Card,0.0,0.0,29.97,29.97,29.97,0.0,[1618]
Sunday,4.0,2024.0,401,2015,1181,Bronze,1,Credit Card,1214.95,1214.95,23.28,23.28,23.28,982.0,[1504]
Sunday,4.0,2024.0,401,2038,1181,Bronze,0,Credit Card,2779.53,2779.53,22.87,22.87,22.87,982.0,[1692]
Sunday,4.0,2024.0,401,2082,1117,Bronze,0,Credit Card,799.8,799.8,25.62,25.62,25.62,0.0,[167]
Sunday,4.0,2024.0,401,2089,1171,Bronze,3,Credit Card,1654.08,1654.08,22.72,22.72,22.72,127.0,[244]
Sunday,4.0,2024.0,402,2012,1171,Bronze,1,Cash,1121.74,1121.74,1.16,1.16,1.16,127.0,[415]
Sunday,4.0,2024.0,402,2013,1117,Bronze,2,Mobile Payment,2244.86,2244.86,26.51,26.51,26.51,0.0,[537]
Sunday,4.0,2024.0,402,2016,1171,Bronze,0,Credit Card,646.04,646.04,23.26,23.26,23.26,127.0,[1453]
Sunday,4.0,2024.0,403,2007,1181,Bronze,0,Mobile Payment,583.39,583.39,28.93,28.93,28.93,982.0,[1234]
Sunday,4.0,2024.0,403,2008,1171,Bronze,0,Mobile Payment,133.18,133.18,28.54,28.54,28.54,127.0,[1006]
Sunday,4.0,2024.0,403,2014,1181,Bronze,3,Cash,246.3,246.3,11.79,11.79,11.79,982.0,[946]
Sunday,4.0,2024.0,403,2015,1171,Bronze,1,Cash,0.0,0.0,1.98,1.98,1.98,127.0,[1405]
Sunday,4.0,2024.0,403,2045,1171,Bronze,1,Gift Card,280.93,280.93,9.89,9.89,9.89,127.0,[842]
Sunday,4.0,2024.0,403,2054,1181,Bronze,0,Gift Card,1801.02,1801.02,29.63,29.63,29.63,982.0,[1839]
Sunday,4.0,2024.0,403,2062,1171,Bronze,3,Cash,619.36,619.36,11.09,11.09,11.09,127.0,[578]
Sunday,4.0,2024.0,403,2066,1117,Bronze,0,Cash,0.0,0.0,3.47,3.47,3.47,0.0,[1954]
